Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tmem200b	39.0970104759886	6.60030403618237	0.847072787839874	7.79189714382615	6.60104606596245e-15	2.84756236353909e-13
Oprd1	12.2138312739105	3.09936656314737	0.983310828302516	3.15197033729181	0.00162172747009398	0.00738171676517776
Fgr	432.620793418194	5.16638766676457	0.309954039108123	16.6682379156297	2.23074213355035e-62	1.42901341075235e-59
Ahdc1	51.4362976753916	-1.62358418113164	0.48839755252077	-3.32430859399647	0.000886380549876215	0.00443779117038455
Fam46b	25.5574943093356	-1.91992329158853	0.619950429889823	-3.09689807285033	0.00195557101908203	0.00866647384866099
Stmn1	3176.61386781994	1.14453828756363	0.153017854692331	7.47976953320206	7.44530624087119e-14	2.82216756088881e-12
Paqr7	172.321709566952	1.46552301013637	0.288331744514023	5.08276677133307	3.71976337770991e-07	4.67689974437874e-06
Sepn1	119.62953355166	-3.55021664873329	0.332325463310711	-10.682951024472	1.22320260074476e-26	1.39925640363767e-24
Man1c1	250.976640787185	-1.00991332717445	0.237659851076688	-4.24940654721093	2.14337605473616e-05	0.000173803379830884
Ldlrap1	82.0786915187968	-1.05028203031223	0.296955784392688	-3.53682967469445	0.000404960736621607	0.00226536187526865
Ifnlr1	93.2492320375697	1.4826397484592	0.323177298243507	4.58769770190376	4.48160949152209e-06	4.31717148912639e-05
C1qb	913.875091343707	-4.37117537182681	0.631939400805084	-6.91707997041802	4.61047854003881e-12	1.38335950948424e-10
C1qc	746.326382340563	-4.22766835883828	0.301325681785154	-14.030229132121	1.01822064858786e-44	2.96487339766085e-42
C1qa	739.925499711379	-3.59022326400595	0.250352238006379	-14.3406877150204	1.21842043901139e-46	4.10800070121419e-44
Hspg2	54.0555005681876	-1.5163857551833	0.480284597854545	-3.15726500903228	0.0015925653959804	0.00727154235684282
Alpl	94.9505390007482	7.60360557664953	1.0591553438137	7.17893330856573	7.02574049523559e-13	2.35338251255924e-11
Kif17	59.3806830157757	-3.74429781037956	0.530951699790419	-7.05204976621703	1.76301119927442e-12	5.50919499636678e-11
Pla2g2d	11.2399218908025	2.42883222805318	0.945553537287052	2.56868821518229	0.0102084258817237	0.0343863798609627
Iffo2	147.481779756478	-1.00483706417237	0.244124508504935	-4.11608433059911	3.85363355346873e-05	0.000292839579401194
Padi2	8.5200260810964	-2.87717345814494	1.01290775329198	-2.84050887042185	0.00450416202883797	0.0174606123792654
Atp13a2	166.266440384789	-3.39817919158518	0.32665014918194	-10.4031153822998	2.39957133169159e-25	2.499455926962e-23
Rsg1	4.8421252746605	-5.11209371737035	1.73746585622323	-2.94227003026272	0.00325815682818358	0.0133753836544487
Epha2	468.66770355632	-1.89371895193514	0.205556209095523	-9.21265750262559	3.18148841167296e-20	2.10109430568835e-18
Tmem82	5.81984515707282	5.34926903198716	1.79348639348283	2.98260920820216	0.00285802664088945	0.0119977186510733
Tmem51	56.8223105571705	-2.75918520123982	0.539959822193703	-5.10998242430342	3.2218878327232e-07	4.09512171754461e-06
Dhrs3	48.9826644449148	-2.28018941452731	0.545408798438415	-4.18069789313232	2.90615765256199e-05	0.000228007910867264
Tnfrsf8	11.2518522391005	-2.84395483152277	0.88717623630011	-3.20562557376788	0.00134769228322137	0.00632245826899753
Plod1	200.236911158697	-1.05864928694856	0.208165410230366	-5.08561574075641	3.66435284697997e-07	4.61175723727971e-06
Fbxo44	54.0490165264986	-1.0846853134497	0.407537271257252	-2.66156101527461	0.00777792427401619	0.0274067012647677
Clstn1	502.853810874045	-2.39739623037138	0.186897975037709	-12.8272991180759	1.15314412739045e-37	2.78756274719366e-35
Klhl21	174.558756576349	-1.23822151120347	0.256267911532301	-4.83174621356135	1.35340708765395e-06	1.49481479370882e-05
Plekhg5	87.6561157752766	-1.40153424181295	0.345355236994109	-4.05823943488326	4.94440602126953e-05	0.000364486363317061
Acot7	1597.99125091428	-1.62005260916302	0.151793134674698	-10.6727660156362	1.36501359337599e-26	1.5340836980994e-24
